edge_id,flow_veh_h
1738,2.9510253894736844
1739,11.315626421052631
1741,9.052501136842105
1742,84.21052631578948
1743,33.68421052631579
1744,39.30227435789474
1745,49.89403908421053
1746,26.20603155789474
1747,87.72483776842104
1748,11.12462962105263
1749,6.08285554736842
1750,55.62314809473684
1751,89.44064237894736
1753,114.0189248
1754,58.94736842105263
1756,185.26315789473685
1757,20.6674824
1759,72.3361884
1760,41.303813726315795
1762,107.87078534736843
1763,117.89473684210526
1764,30.97496594736842
1793,57.46309747368421
1794,8.876619031578947
1795,12.631578947368421
1796,157.89473684210526
1798,303.1578947368421
1799,328.42105263157896
1800,195.78947368421052
1802,51.91871408421053
1803,80.77584678947369
1805,85.81529442105264
1807,54.45521587368421
1808,3.8190606315789477
1809,101.05263157894737
1810,54.051875663157894
1811,62.01052496842106
1812,176.8421052631579
1813,96.42732328421053
1814,6.315789473684211
1815,2.180652336842105
1816,126.05143377894736
1817,172.3826359894737
1818,5.757643536842105
1819,170.52631578947367
1820,4.369602884210527
1821,328.42105263157896
1822,44.01810848421053
1823,341.05263157894734
1825,892.6315789473684
1826,366.0424822842105
1827,776.1991158947369
1828,6.315789473684211
1829,774.7368421052631
1830,858.9473684210526
1831,741.0526315789474
1832,316.3270776842105
1833,291.6970600736842
1834,149.29457875789473
1835,484.1175407368421
1837,522.1052631578947
1838,200.0
1839,522.8169870421053
1840,130.1648463263158
1841,48.35140641052631
1843,494.7368421052632
1844,154.50183110526316
1845,193.65960569473685
1847,421.05263157894734
1849,1336.4846628210528
1850,711.9403576105263
1851,234.6138890736842
1852,7.362080463157895
1853,81.69427042105264
1854,210.52631578947367
1855,73.33904254736842
1857,136.15530556842106
1859,231.57894736842104
1861,155.6010696526316
1862,2.2582371789473683
1863,315.7894736842105
1865,61.14270409473685
1945,411.63421303157895
1946,368.42105263157896
1947,589.4736842105264
1948,1726.2440789473685
1949,136.8421052631579
1951,527.7234059894737
1952,252.6315789473684
1953,526.3157894736842
1954,315.7894736842105
1955,242.10526315789474
1956,210.1506997263158
1957,673.6842105263158
1958,684.2105263157895
1959,306.65643296842103
1962,153.0672106631579
1964,1020.8850971578948
1966,304.74278115789474
1967,10.526315789473685
1968,547.3684210526316
1970,591.1929804
1971,113.6842105263158
1972,49.28987204210526
1973,290.2135730421053
1974,116.7028166736842
1975,63.1578947368421
1978,145.26315789473685
1979,57.6359445263158
1980,3.797898463157895
1981,64.8214647263158
1982,63.1578947368421
1984,101.05263157894737
1985,44.21052631578947
1986,5.2631578947368425
1987,63.1578947368421
1988,4.820570463157895
1990,130.68867183157894
1991,623.1578947368421
1992,611.7818924210526
1993,168.42105263157896
1994,14.1538224
1995,1673.4511435473685
1996,741.0318733263157
1997,14.1538224
1998,22.700416336842107
2000,12.768984189473686
2001,37.19648821052632
2002,2.5375872210526316
2003,22.317892926315793
2004,23.240125157894735
2007,20.916112642105265
2008,16.97234447368421
2010,6.5278247894736845
2011,36.57560134736842
2013,30.096592947368418
2014,6.394826778947369
2015,6.315789473684211
2016,3.9967667368421056
2017,5.357748210526316
2019,4.688029684210527
2020,11.032475873684211
2022,9.653416389473684
2023,63.1578947368421
2025,47.36842105263158
2026,6.45908432631579
2028,7.633463294736841
2029,21.05263157894737
2030,1.4196695578947367
2031,15.789473684210526
2032,22.23586553684211
2033,12.631578947368421
2034,17.294562084210526
2035,5.2631578947368425
2036,31.57894736842105
2037,36.8421052631579
2039,6.315789473684211
2040,1.8361671789473684
2041,15.789473684210526
